Lemma,Stem,Paradigm,Class,Translation,Source
aazhideyiiginan,aazhideyiigin,VTI,VTI_am,"overlap it (sheet-like), fold it back over to form a seam",https://ojibwe.lib.umn.edu/main-entry/aazhideyiiginan-vti
aazhawisin,aazhawisin,VII,VII_n,"it lies across",https://ojibwe.lib.umn.edu/main-entry/aazhawisin-vii
waanizigoweba'an,waanizigoweba',VTI,VTI_am,"",https://ojibwe.lib.umn.edu/main-entry/waanizigoweba-an-vti
aazhawikawe,aazhawikawe,VAI,VAI_VV,"s/he leaves tracks going across",https://ojibwe.lib.umn.edu/main-entry/aazhawikawe-vai
bimidagoodoon,bimidagood,VTI,VTI_oo,"hang it crosswise",https://ojibwe.lib.umn.edu/main-entry/bimidagoodoon-vti2
bimidaanimad,bimidaanimad,VII,VII_d,"it wind blows across, there is a crosswind",https://ojibwe.lib.umn.edu/main-entry/bimidaanimad-vii
waangoom,waangoom,VTA,VTA_C,"adopt h/",https://ojibwe.lib.umn.edu/main-entry/waangoom-vta
bimaatigwe,bimaatigwe,VAI,VAI_VV,"s/he moves logs along",https://ojibwe.lib.umn.edu/main-entry/bimaatigwe-vai
bimaagone,bimaagone,VAI,VAI_VV,"s/he goes along in the snow",https://ojibwe.lib.umn.edu/main-entry/bimaagone-vai
waanadizi,waanadizi,VAI,VAI_V,"s/he is rich, has a lot of things",https://ojibwe.lib.umn.edu/main-entry/waanadizi-vai
babaamakii'o,babaamakii'o,VAI,VAI_V,"s/he poles a canoe around",https://ojibwe.lib.umn.edu/main-entry/babaamakii-o-vai
bimaagoneba'iwe,bimaagoneba'iwe,VAI,VAI_VV,"",https://ojibwe.lib.umn.edu/main-entry/bimaagoneba-iwe-vai
aazhigijisin,aazhigijisin,VII,VII_n,"it falls over backwards; it lies face up",https://ojibwe.lib.umn.edu/main-entry/aazhigijisin-vii
bimaashi,bimaashi,VAI,VAI_V,"s/he is blown along (by the wind); sails, soars along",https://ojibwe.lib.umn.edu/main-entry/bimaashi-vai
waawaabanjigaazo,waawaabanjigaazo,VAI,VAI_V,"s/he is examined, is inspected (by someone), 'they' examine, inspect it",https://ojibwe.lib.umn.edu/main-entry/waawaabanjigaazo-vai
waasisin,waasisin,VII,VII_n,"",https://ojibwe.lib.umn.edu/main-entry/waasisin-vii
waanajitoon,waanajit,VTI,VTI_oo,"",https://ojibwe.lib.umn.edu/main-entry/waanajitoon-vti
aazhigidwebinan,aazhigidwebin,VTI,VTI_am,"throw it over backwards",https://ojibwe.lib.umn.edu/main-entry/aazhigidwebinan-vti
waasaakwanjige,waasaakwanjige,VAI,VAI_VV,"s/he chews bark off a tree leaving light bare patches",https://ojibwe.lib.umn.edu/main-entry/waasaakwanjige-vai
babaama'oojige,babaama'oojige,VAI,VAI_VV,"s/he transports something about (especially on the water), leads or tows something about on the water",https://ojibwe.lib.umn.edu/main-entry/babaama-oojige-vai
bimaanimad,bimaanimad,VII,VII_d,"the winds blows along",https://ojibwe.lib.umn.edu/main-entry/bimaanimad-vii
babaamaabate,babaamaabate,VII,VII_VV,"it (smoke) goes about",https://ojibwe.lib.umn.edu/main-entry/babaamaabate-vii
bimi-ayaa,bimi-ayaa,VII,VII_VV,"it goes along, by, past",https://ojibwe.lib.umn.edu/main-entry/bimi-ayaa-vii
aazhigijishim,aazhigijishim,VTA,VTA_C,"lay h/ over backwards; lay h/ face up",https://ojibwe.lib.umn.edu/main-entry/aazhigijishim-vta
bimaawazh,bimaawan1,VTA,VTA_n,"haul h/ along",https://ojibwe.lib.umn.edu/main-entry/bimaawazh-vta
bimidaakon,bimidaakon,VTA,VTA_C,"put, hold h/ crosswise",https://ojibwe.lib.umn.edu/main-entry/bimidaakon-vta
aazhidem,aazhidem,VTA,VTA_C,"talk back to h/; answer h/ back",https://ojibwe.lib.umn.edu/main-entry/aazhidem-vta
babaamadaawangose,babaamadaawangose,VAI,VAI_VV,"s/he walks about on sand",https://ojibwe.lib.umn.edu/main-entry/babaamadaawangose-vai
waasikosaga'an,waasikosaga',VTI,VTI_am,"polish it [a floor or board] [using something]",https://ojibwe.lib.umn.edu/main-entry/waasikosaga-an-vti
aazhoodaabii'iwe,aazhoodaabii'iwe,VAI,VAI_VV,"s/he drives across a bridge",https://ojibwe.lib.umn.edu/main-entry/aazhoodaabii-iwe-vai
bimidewaagamin,bimidewaagami,VII,VII_V,"it (a liquid) is greasy",https://ojibwe.lib.umn.edu/main-entry/bimidewaagamin-vii
waatebagaa,waatebagaa,VII,VII_VV,"there are bright leaves",https://ojibwe.lib.umn.edu/main-entry/waatebagaa-vii
bimaagonekawe,bimaagonekawe,VAI,VAI_VV,"s/he goes along leaving a trail in the snow",https://ojibwe.lib.umn.edu/main-entry/bimaagonekawe-vai
bimidabi,bimidabi,VAI,VAI_V,"s/he sits sideways",https://ojibwe.lib.umn.edu/main-entry/bimidabi-vai
bimidaakosin,bimidaakosin,VII,VII_n,"it lies crosswise (as something stick-like)",https://ojibwe.lib.umn.edu/main-entry/bimidaakosin-vii
waasakonebizo,waasakonebizo,VAI,VAI_V,"s/he drives with a light on",https://ojibwe.lib.umn.edu/main-entry/waasakonebizo-vai
waapijiibizo,waapijiibizo,VAI,VAI_V,"s/he is laced up in the cradleboard bag",https://ojibwe.lib.umn.edu/main-entry/waapijiibizo-vai
babaamaadage,babaamaadage,VAI,VAI_VV,"s/he swims about",https://ojibwe.lib.umn.edu/main-entry/babaamaadage-vai
bimidewiingwe,bimidewiingwe,VAI,VAI_VV,"s/he has an oily face",https://ojibwe.lib.umn.edu/main-entry/bimidewiingwe-vai
babaamaagime,babaamaagime,VAI,VAI_VV,"s/he snowshoes about",https://ojibwe.lib.umn.edu/main-entry/babaamaagime-vai
waaseyaagonagaa,waaseyaagonagaa,VII,VII_VV,"there is bright snow (on the ground)",https://ojibwe.lib.umn.edu/main-entry/waaaseyaagonagaa-vii
bimidagoozh,bimidagoon1,VTA,VTA_n,"hang h/ crosswise",https://ojibwe.lib.umn.edu/main-entry/bimidagoozh-vta
waasikwaabikad,waasikwaabikad,VII,VII_d,"it (mineral) is shiny",https://ojibwe.lib.umn.edu/main-entry/waasikwaabikad-vii
waatebagizi,waatebagizi,VAI,VAI_V,"it (animate) has bright leaves",https://ojibwe.lib.umn.edu/main-entry/waatebagizi-vai
waasawad,waasawad,VII,VII_d,"it is far",https://ojibwe.lib.umn.edu/main-entry/waasawad-vii
waawaasawad,waawaasawad,VII,VII_d,"it is far",https://ojibwe.lib.umn.edu/main-entry/waasawad-vii
bimaawangad,bimaawangad,VII,VII_d,"it is powdered, is a powder",https://ojibwe.lib.umn.edu/main-entry/bimaawangad-vii
babaamaanimizi,babaamaanimizi,VAI,VAI_V,"s/he goes about in fear",https://ojibwe.lib.umn.edu/main-entry/babaamaanimizi-vai
babaamaapi,babaamaapi,VAI,VAI_V,"s/he goes around laughing",https://ojibwe.lib.umn.edu/main-entry/babaamaapi-vai
babaagigidigwe,babaagigidigwe,VAI,VAI_VV,"s/he has swollen knees",https://ojibwe.lib.umn.edu/main-entry/babaagigidigwe-vai
babaamaabiigin,babaamaabiigin,VTA,VTA_C,"lead h/ around on a leash or line",https://ojibwe.lib.umn.edu/main-entry/babaamaabiigin-vta
aazhigijise,aazhigijise,VAI,VAI_VV,"s/he turns face up, falls face up",https://ojibwe.lib.umn.edu/main-entry/aazhigijise-vai
aayaazhigijise,aayaazhigijise,VAI,VAI_VV,"s/he turns face up, falls face up",https://ojibwe.lib.umn.edu/main-entry/aazhigijise-vai
aazikan,aazik,VTI,VTI_am,"get there before it, beat it there",https://ojibwe.lib.umn.edu/main-entry/aazikan-vti
babaaginiishkwe,babaaginiishkwe,VAI,VAI_VV,"s/he has swollen glands",https://ojibwe.lib.umn.edu/main-entry/babaaginiishkwe-vai
aazhookoodin,aazhookoodin,VTA,VTA_C,"infect h/ with something",https://ojibwe.lib.umn.edu/main-entry/aazhookoodin-vta
aazhigijibidoon,aazhigijibid,VTI,VTI_oo,"turn it face up",https://ojibwe.lib.umn.edu/main-entry/aazhigijibidoon-vti2
bimaawadoon,bimaawad,VTI,VTI_oo,"haul it along",https://ojibwe.lib.umn.edu/main-entry/bimaawadoon-vti2
babaamadewe,babaamadewe,VAI,VAI_VV,"s/he goes, walks about on the snow crust",https://ojibwe.lib.umn.edu/main-entry/babaamadewe-vai
aazhigijibizh,aazhigijibin1,VTA,VTA_n,"pull h/ over on h/ back, turn h/ face up",https://ojibwe.lib.umn.edu/main-entry/aazhigijibizh-vta
bimaandawe,bimaandawe,VAI,VAI_VV,"s/he climbs along",https://ojibwe.lib.umn.edu/main-entry/bimaandawe-vai
aazhawoode,aazhawoode,VAI,VAI_VV,"s/he crawls across",https://ojibwe.lib.umn.edu/main-entry/aazhawoode-vai
babaamaashi,babaamaashi,VAI,VAI_V,"s/he is blown about (by the wind); sails, soars about",https://ojibwe.lib.umn.edu/main-entry/babaamaashi-vai
aazhigijishin,aazhigijishin,VAI,VAI_n,"s/he falls over backwards; s/he lies face up",https://ojibwe.lib.umn.edu/main-entry/aazhigijishin-vai
babaamakwazhiwe,babaamakwazhiwe,VAI,VAI_VV,"s/he paddles around in a circle; it (animate) swims about (as a fish)",https://ojibwe.lib.umn.edu/main-entry/babaamakwazhiwe-vai
bimidaabii'iwe,bimidaabii'iwe,VAI,VAI_VV,"s/he drives along",https://ojibwe.lib.umn.edu/main-entry/bimidaabii-iwe-vai
waanakamigaa,waanakamigaa,VII,VII_VV,"there is a depression or hollow in the ground",https://ojibwe.lib.umn.edu/main-entry/waanakamigaa-vii
bimaazhagaamebatoo,bimaazhagaamebatoo,VAI,VAI_VV,"s/he runs along on the shore",https://ojibwe.lib.umn.edu/main-entry/bimaazhagaamebatoo-vai
babaamaa'an,babaamaa'an,VII,VII_n,"it drifts about or around on the waves",https://ojibwe.lib.umn.edu/main-entry/babaamaa-an-vii
waaswaa,waaswaa,VAI,VAI_VV,"s/he shines (for game or fish), jacklights",https://ojibwe.lib.umn.edu/main-entry/waaswaa-vai
bimaakoshim,bimaakoshim,VTA,VTA_C,"put h/ along (as something stick- or wood-like)",https://ojibwe.lib.umn.edu/main-entry/bimaakoshim-vta
waasikwa',waasikwa'w1,VTA,VTA_Cw,"polish, shine h/",https://ojibwe.lib.umn.edu/main-entry/waasikwa-vta
waasikwa'an,waasikwa',VTI,VTI_am,"polish, shine it",https://ojibwe.lib.umn.edu/main-entry/waasikwa-an-vti
babanaadendam,babanaadend,VAI,VAI_am,"s/he is discouraged, is in despair, thinks things hopeless",https://ojibwe.lib.umn.edu/main-entry/babanaadendam-vai2
waangawi',waangawi',VTA,VTA_C,"tame it (animate), train it (animate)",https://ojibwe.lib.umn.edu/main-entry/waangawi-vta
aazhogewizh,aazhogewin1,VTA,VTA_n,"carry, take h/ across",https://ojibwe.lib.umn.edu/main-entry/aazhogewizh-vta
aazhawise,aazhawise,VAI,VAI_VV,"s/he flies across",https://ojibwe.lib.umn.edu/main-entry/aazhawise-vai
aazhigidwebin,aazhigidwebin,VTA,VTA_C,"throw h/ over backwards",https://ojibwe.lib.umn.edu/main-entry/aazhigidwebin-vta
bimaawanidiwag,bimaawanidi,VAI,VAI_rcp,"they travel along along in a group",https://ojibwe.lib.umn.edu/main-entry/bimaawanidiwag-vai
aazhawinamaw,aazhawinamaw,VTA,VTA_aw,"transfer something to h/; pass something on to h/",https://ojibwe.lib.umn.edu/main-entry/aazhawinamaw-vta
waawaabanjigaade,waawaabanjigaade,VII,VII_VV,"it is examined, inspected (by someone), 'they' examine, inspect it",https://ojibwe.lib.umn.edu/main-entry/waawaabanjigaade-vii
waasikwa'amaw,waasikwa'amaw,VTA,VTA_aw,"polish, shine (it) for h/",https://ojibwe.lib.umn.edu/main-entry/waasikwa-amaw-vta
aazhawinizha'ige,aazhawinizha'ige,VAI,VAI_VV,"s/he sends things across",https://ojibwe.lib.umn.edu/main-entry/aazhawinizha-ige-vai
waasagoojin,waasagoojin,VAI,VAI_n,"it (animate) hangs shining",https://ojibwe.lib.umn.edu/main-entry/waasagoojin-vai
babaamaagimose,babaamaagimose,VAI,VAI_VV,"s/he snowshoes about",https://ojibwe.lib.umn.edu/main-entry/babaamaagimose-vai
babaamaandawe,babaamaandawe,VAI,VAI_VV,"s/he climbs about",https://ojibwe.lib.umn.edu/main-entry/babaamaandawe-vai
bimidikweni,bimidikweni,VAI,VAI_V,"s/he turns h/ head sideways",https://ojibwe.lib.umn.edu/main-entry/bimidikweni-vai
waanike,waanike,VAI,VAI_VV,"s/he digs a hole or trench",https://ojibwe.lib.umn.edu/main-entry/waanike-vai
babanaadenim,babanaadenim,VTA,VTA_C,"be discouraged about h/, be in despair about h/, think h/ hopeless",https://ojibwe.lib.umn.edu/main-entry/babanaadenim-vta
babaagidoone,babaagidoone,VAI,VAI_VV,"s/he has swollen lips",https://ojibwe.lib.umn.edu/main-entry/babaagidoone-vai
waanaji',waanaji',VTA,VTA_C,"be rich in it (animate); have a lot of it (animate)",https://ojibwe.lib.umn.edu/main-entry/waanaji-vta
aazhawishim,aazhawishim,VTA,VTA_C,"lay h/ across",https://ojibwe.lib.umn.edu/main-entry/aazhawishim-vta
bimaazhagaame,bimaazhagaame,VAI,VAI_VV,"s/he goes along on the shore or edge of something",https://ojibwe.lib.umn.edu/main-entry/bimaazhagaame-vai
babimaazhagaame,babimaazhagaame,VAI,VAI_VV,"s/he goes along on the shore or edge of something",https://ojibwe.lib.umn.edu/main-entry/bimaazhagaame-vai
bimidaabii,bimidaabii,VAI,VAI_VV,"s/he drags, pulls a load along",https://ojibwe.lib.umn.edu/main-entry/bimidaabii-vai
bimidaakosidoon,bimidaakosid,VTI,VTI_oo,"lay it crosswise (as something stick-like)",https://ojibwe.lib.umn.edu/main-entry/bimidaakosidoon-vti2
bimaa'ogo,bimaa'ogo,VAI,VAI_V,"s/he drifts along on the waves",https://ojibwe.lib.umn.edu/main-entry/bimaa-ogo-vai
aazhoganike,aazhoganike,VAI,VAI_VV,"s/he makes a bridge",https://ojibwe.lib.umn.edu/main-entry/aazhoganike-vai
babaamaadaga'oodoon,babaamaadaga'ood,VTI,VTI_oo,"",https://ojibwe.lib.umn.edu/main-entry/babaamaadaga-oodoon-vti
waasaabikaa,waasaabikaa,VII,VII_VV,"",https://ojibwe.lib.umn.edu/main-entry/waasaabikaa-vii
bimaagonagii,bimaagonagii,VAI,VAI_VV,"s/he goes along in snow",https://ojibwe.lib.umn.edu/main-entry/bimaagonagii-vai
aazhoge,aazhoge,VAI,VAI_VV,"s/he goes across water",https://ojibwe.lib.umn.edu/main-entry/aazhoge-vai
aayaazhoge,aayaazhoge,VAI,VAI_VV,"s/he goes across water",https://ojibwe.lib.umn.edu/main-entry/aazhoge-vai
bimibizo,bimibizo,VAI,VAI_V,"s/he speeds, drives, flies along",https://ojibwe.lib.umn.edu/main-entry/bimibizo-vai
waawaasikose,waawaasikose,VII,VII_VV,"it glitters in motion",https://ojibwe.lib.umn.edu/main-entry/waawaasikose-vii
babaamaagiwebishkige,babaamaagiwebishkige,VAI,VAI_VV,"s/he bicycles about or around, rides about or around on a bicycle",https://ojibwe.lib.umn.edu/main-entry/babaamaagiwebishkige-vai
waasikwegizi,waasikwegizi,VAI,VAI_V,"it (animate; sheet-like) is shiny",https://ojibwe.lib.umn.edu/main-entry/waasikwegizi-vai
waasiko',waasiko',VTA,VTA_C,"make h/ shiny",https://ojibwe.lib.umn.edu/main-entry/waasiko-vta
babaaginike,babaaginike,VAI,VAI_VV,"s/he has swollen arms",https://ojibwe.lib.umn.edu/main-entry/babaaginike-vai
waasaabikide,waasaabikide,VII,VII_VV,"it (mineral) shines, glitters, reflects light",https://ojibwe.lib.umn.edu/main-entry/waasaabikide-vii
dakizidewaji,dakizidewaji,VAI,VAI_V,"s/he gets cold feet",https://ojibwe.lib.umn.edu/main-entry/dakizidewaji-vai
mooshkinajigaade,mooshkinajigaade,VII,VII_VV,"it is filled, filled in (by someone), 'they' fill it, fill it in",https://ojibwe.lib.umn.edu/main-entry/mooshkinajigaade-vii
azhashkiiwaagamin,azhashkiiwaagami,VII,VII_V,"it (a liquid) is muddy",https://ojibwe.lib.umn.edu/main-entry/azhashkiiwaagamin-vii
apinikaazon,apinikaazo,VAIO,VAIO,"be named after  it or h/",https://ojibwe.lib.umn.edu/main-entry/apinikaazon-vai-o
apiichisin,apiichisin,VII,VII_n,"it lies so thick, so deep, to such a height; is piled or stacked so thick, so deep, to such a height",https://ojibwe.lib.umn.edu/main-entry/apiichisin-vii
izhiwane,izhiwane,VAI,VAI_VV,"s/he carries a pack to a certain place",https://ojibwe.lib.umn.edu/main-entry/izhiwane-vai
ayizhiwane,ayizhiwane,VAI,VAI_VV,"s/he carries a pack to a certain place",https://ojibwe.lib.umn.edu/main-entry/izhiwane-vai
nabagaabikad,nabagaabikad,VII,VII_d,"it is flat (as something mineral)",https://ojibwe.lib.umn.edu/main-entry/nabagaabikad-vii
abaagamizige,abaagamizige,VAI,VAI_VV,"s/he warms something liquid",https://ojibwe.lib.umn.edu/main-entry/abaagamizige-vai
bawaajige,bawaajige,VAI,VAI_VV,"s/he has dreams",https://ojibwe.lib.umn.edu/main-entry/bawaajige-vai
babawaajige,babawaajige,VAI,VAI_VV,"s/he has dreams",https://ojibwe.lib.umn.edu/main-entry/bawaajige-vai
webaasinjige,webaasinjige,VAI,VAI_VV,"s/he fans (things) away, lets (things) blow away",https://ojibwe.lib.umn.edu/main-entry/webaasinjige-vai
gwiinawaabam,gwiinawaabam,VTA,VTA_C,"fail to see h/, be unable to see h/",https://ojibwe.lib.umn.edu/main-entry/gwiinawaabam-vta
gwaaba'iskomii,gwaaba'iskomii,VAI,VAI_VV,"s/he scoops ice (from a hole in the ice)",https://ojibwe.lib.umn.edu/main-entry/gwaaba-iskomii-vai
neyaandagaa,neyaandagaa,VII,VII_VV,"there is a sandy point",https://ojibwe.lib.umn.edu/main-entry/neyaandagaa-vii
naazikaage,naazikaage,VAI,VAI_VV,"s/he goes to, approaches people",https://ojibwe.lib.umn.edu/main-entry/naazikaage-vai
biinisigaade,biinisigaade,VAI,VAI_VV,"s/he has a numb leg or numb legs",https://ojibwe.lib.umn.edu/main-entry/biinisigaade-vai
baabiinisigaade,baabiinisigaade,VAI,VAI_VV,"s/he has a numb leg or numb legs",https://ojibwe.lib.umn.edu/main-entry/biinisigaade-vai
baagishkiinzhigwe,baagishkiinzhigwe,VAI,VAI_VV,"s/he has h/ eye or eyes swell up, has a swollen eye or swollen eyes",https://ojibwe.lib.umn.edu/main-entry/baagishkiinzhigwe-vai
beshowad,beshowad,VII,VII_d,"it is near, is nearby, is close",https://ojibwe.lib.umn.edu/main-entry/beshowad-vii
bizaanad,bizaanad,VII,VII_d,"it is still, is quiet",https://ojibwe.lib.umn.edu/main-entry/bizaanad-vii
ikokwewebin,ikokwewebin,VTA,VTA_C,"push h/ head out of the way",https://ojibwe.lib.umn.edu/main-entry/ikokwewebin-vta
wawaagizide'amii,wawaagizide'amii,VAI,VAI_VV,"s/he walks pigeon-toed",https://ojibwe.lib.umn.edu/main-entry/wawaagizide-amii-vai
bashkwada'igaade,bashkwada'igaade,VII,VII_VV,"it is cleared off, weeded (using something like a hoe) by someone",https://ojibwe.lib.umn.edu/main-entry/bashkwada-igaade-vii
biichi-niibin,biichi-niibin,VII,VII_n,"it is a long summer",https://ojibwe.lib.umn.edu/main-entry/biichi-niibin-vii
ozisinaagane,ozisinaagane,VAI,VAI_VV,"s/he sets the table",https://ojibwe.lib.umn.edu/main-entry/ozisinaagane-vai
gaaskizo,gaaskizo,VAI,VAI_V,"it (animate) dries out, shrivels",https://ojibwe.lib.umn.edu/main-entry/gaaskizo-vai
bikominagijaane,bikominagijaane,VAI,VAI_VV,"s/he has a bulbous nose",https://ojibwe.lib.umn.edu/main-entry/bikominagijaane-vai
ataageshki,ataageshki,VAI,VAI_V,"s/he is a compulsive gambler",https://ojibwe.lib.umn.edu/main-entry/ataageshki-vai
onagim,onagim,VTA,VTA_C,"decide on h/; appoint h/, swear h/ in; put a price or value on h/",https://ojibwe.lib.umn.edu/main-entry/onagim-vta
zaaganem,zaaganem,VTA,VTA_C,"have h/ sticking out of the mouth",https://ojibwe.lib.umn.edu/main-entry/zaaganem-vta
gawa'igaazo,gawa'igaazo,VAI,VAI_V,"it (animate) is chopped down (by someone), 'they' chop it (animate) down",https://ojibwe.lib.umn.edu/main-entry/gawa-igaazo-vai
biichikonaye,biichikonaye,VAI,VAI_VV,"s/he dresses, puts h/ clothes on",https://ojibwe.lib.umn.edu/main-entry/biichikonaye-vai
gwayakomaagwad,gwayakomaagwad,VII,VII_d,"",https://ojibwe.lib.umn.edu/main-entry/gwayakomaagwad-vai
wiinaakigane,wiinaakigane,VAI,VAI_VV,"s/he has a dirty chest",https://ojibwe.lib.umn.edu/main-entry/wiinaakigane-vai
jiishada'ige,jiishada'ige,VAI,VAI_VV,"s/he sweeps",https://ojibwe.lib.umn.edu/main-entry/jiishada-ige-vai
na'endam,na'end,VAI,VAI_am,"s/he feels satisfied (with the outcome of some change or correction), feels content",https://ojibwe.lib.umn.edu/main-entry/na-endam-vai2
ozha',ozha'w1,VTA,VTA_Cw,"scare it (animate; a game animal) off",https://ojibwe.lib.umn.edu/main-entry/ozha-vta
izhinigaadan,izhinigaad,VTI,VTI_am,"carry it on the shoulder to a certain place",https://ojibwe.lib.umn.edu/main-entry/izhinigaadan-vti
zhiiwitoon,zhiiwit,VTI,VTI_oo,"make it sour",https://ojibwe.lib.umn.edu/main-entry/zhiiwitoon-vti2
danitaw,danitaw,VTA,VTA_aw,"hear h/ in a certain place",https://ojibwe.lib.umn.edu/main-entry/danitaw-vta
gibiingwepizh,gibiingwepin1,VTA,VTA_n,"blindfold h/",https://ojibwe.lib.umn.edu/main-entry/gibiingwepizh-vta
mawine'odiwag,mawine'odi,VAI,VAI_rcp,"they charge, challenge, attack each other",https://ojibwe.lib.umn.edu/main-entry/mawine-odiwag-vai
ombweyaagamijiwan,ombweyaagamijiwan,VII,VII_n,"there is turbulent flow in the rapids, there are ruffles/riffles in the rapids",https://ojibwe.lib.umn.edu/main-entry/ombweyaagamijiwan-vii
inigaa'idiwag,inigaa'idi,VAI,VAI_rcp,"they make it hard for each other; they are rivals",https://ojibwe.lib.umn.edu/main-entry/inigaa-idiwag-vai
nookaa,nookaa,VII,VII_VV,"it is soft, is tender",https://ojibwe.lib.umn.edu/main-entry/nookaa-vii
naanookaawan,naanookaa,VIIPL,VIIPL_VV,"it is soft, is tender",https://ojibwe.lib.umn.edu/main-entry/nookaa-vii
zaagijiwijige,zaagijiwijige,VAI,VAI_VV,"s/he carries, takes things outside",https://ojibwe.lib.umn.edu/main-entry/zaagijiwijige-vai
ishkwaabiisaan,ishkwaabiisaan,VII,VII_n,"the rain is over",https://ojibwe.lib.umn.edu/main-entry/ishkwaabiisaan-vii
bitaabikishin,bitaabikishin,VAI,VAI_n,"s/he hits a rock in the water or a reef",https://ojibwe.lib.umn.edu/main-entry/bitaabikishin-vai
izhinizha'wi,izhinizha'w1,VTA,VTA_Cw,"chase h/ to a certain place; send h/ to a certain place",https://ojibwe.lib.umn.edu/main-entry/izhinizha-wi-vta
aajim,aajim,VTA,VTA_C,"tell a story of h/",https://ojibwe.lib.umn.edu/main-entry/aajim-vta
aayaajim,aayaajim,VTA,VTA_C,"tell a story of h/",https://ojibwe.lib.umn.edu/main-entry/aajim-vta
anitekamigaa,anitekamigaa,VII,VII_VV,"there are patches of ground showing through the snow",https://ojibwe.lib.umn.edu/main-entry/anitekamigaa-vii
dakwaa,dakwaa,VII,VII_VV,"it is short",https://ojibwe.lib.umn.edu/main-entry/dakwaa-vii
wiiwi,wiiwi,VAI,VAI_V,"he has a wife",https://ojibwe.lib.umn.edu/main-entry/wiiwi-vai
nishkibii,nishkibii,VAI,VAI_VV,"s/he is angry when drinking",https://ojibwe.lib.umn.edu/main-entry/nishkibii-vai
wekwaa'azh,wekwaa'an1,VTA,VTA_n,"follow h/ trail to the end",https://ojibwe.lib.umn.edu/main-entry/wekwaa-azh-vta
webinige,webinige,VAI,VAI_VV,"s/he throws things away",https://ojibwe.lib.umn.edu/main-entry/webinige-vai
wewebinige,wewebinige,VAI,VAI_VV,"s/he throws things away",https://ojibwe.lib.umn.edu/main-entry/webinige-vai
ojaanimizekwe,ojaanimizekwe,VAI,VAI_VV,"s/he cooks in a hurry",https://ojibwe.lib.umn.edu/main-entry/ojaanimizekwe-vai
